,Change Record,Extra Change,Date,Net Worth,mdd,stock_id,mfs_score,buy_price,sell_price,lowest_price,highest_price,buy_date,sell_date,profit(%)
439,,,2016-11-08,1.3699081896954233,-4.433627090453463,3383,3.266830702323653,3.32,3.39,3.32,3.47,2018-04-02,2018-04-11,2.108433734939763
440,,,2016-11-09,1.3309761674527665,-7.149569796505684,4157,0.8314070600392569,23.4,23.4,22.45,25.15,2018-04-11,2018-05-16,0.0
441,,,2016-11-10,1.3687893694987214,-4.511677275816983,5701,1.1478413860264638,2.17,2.27,2.08,2.27,2018-04-11,2018-05-16,4.608294930875578
442,,,2016-11-11,1.38681520192007,-3.254174447421898,8101,1.6054611084168233,2.55,2.39,2.36,2.64,2018-04-11,2018-05-16,-6.274509803921557
443,,,2016-11-14,1.414343853616949,-1.3337440028489023,2323,2.1650884913556565,5.22,7.88,5.22,8.52,2018-04-11,2018-05-16,50.957854406130274
444,,,2016-11-15,1.4306018756472276,-0.1995656631583631,2475,2.1717202092155174,2.17,1.72,1.72,2.17,2018-04-11,2018-05-16,-20.737327188940093
445,,,2016-11-16,1.4267218255059024,-0.4702424293116292,1417,2.243337976024371,4.59,5.31,4.5,5.31,2018-04-11,2018-05-16,15.68627450980391
446,,,2016-11-17,1.4358374380280863,0.0,3051,2.3128276499459792,3.45,3.24,3.1,3.5,2018-04-11,2018-05-16,-6.086956521739129
447,,,2016-11-18,1.4394293502685005,0.0,5304,2.36049351374227,2.33,2.35,2.06,2.42,2018-04-11,2018-05-16,0.8583690987124415
448,,,2016-11-21,1.4519744474466527,0.0,1337,2.9153463649547198,10.35,10.55,10.35,12.2,2018-04-11,2018-05-16,1.9323671497584627
449,,,2016-11-22,1.470502962658611,0.0,2443,3.3240273898338524,5.91,6.18,5.63,6.56,2018-04-11,2018-05-16,4.5685279187817285
450,,,2016-11-23,1.4646670027758446,-0.39686828459122303,4157,0.8160100586540989,23.4,21.9,21.7,23.4,2018-05-16,2018-06-11,-6.41025641025641
451,,,2016-11-24,1.464439831678432,-0.41231681500438766,5701,1.158685584293027,2.27,2.28,2.16,2.35,2018-05-16,2018-06-11,0.4405286343612147
452,,,2016-11-25,1.4713807147722502,0.0,2475,1.396312314059562,1.72,2.0,1.72,2.02,2018-05-16,2018-06-11,16.279069767441868
453,,,2016-11-28,1.4911493485636307,0.0,8101,1.4929441030314805,2.39,2.75,2.32,2.78,2018-05-16,2018-06-11,15.062761506276146
454,,,2016-11-29,1.5143432622243918,0.0,5304,1.9418316092749708,2.35,3.05,2.22,3.05,2018-05-16,2018-06-11,29.78723404255319
455,,,2016-11-30,1.5047187410914065,-0.6355574309386047,3051,2.220441432374391,3.24,3.8,3.16,4.21,2018-05-16,2018-06-11,17.28395061728394
456,,,2016-12-01,1.5374094039983794,0.0,1417,2.5351617436560665,5.31,6.78,5.05,6.83,2018-05-16,2018-06-11,27.683615819209063
457,,,2016-12-02,1.5118207920679558,-1.66439803632491,3383,2.6197172259104144,2.91,3.64,2.88,3.89,2018-05-16,2018-06-11,25.085910652920962
458,,,2016-12-05,1.5198377021717642,-1.1429422625434782,1337,2.959453160101279,10.55,10.6,10.4,11.05,2018-05-16,2018-06-11,0.4739336492890933
459,,,2016-12-06,1.519537847198275,-1.1624461742997916,8085,3.4152818037366317,6.05,6.63,5.98,6.85,2018-05-16,2018-06-11,9.58677685950413
460,,,2016-12-07,1.5279403372045213,-0.6159105550695654,4157,0.7147464829992921,21.9,20.5,19.8,22.45,2018-06-11,2018-07-11,-6.392694063926929
461,,,2016-12-08,1.4998151129344497,-2.44530122985831,5701,1.253664733850529,2.28,2.16,2.15,2.3,2018-06-11,2018-07-10,-5.263157894736825
462,,,2016-12-12,1.4949819084633378,-2.759674516410493,2475,1.8690969425727662,2.0,2.03,1.96,2.2,2018-06-11,2018-07-11,1.4999999999999902
463,,,2016-12-13,1.4890287003727996,-3.146897859461184,8101,1.880947901570274,2.75,2.44,2.39,2.75,2018-06-11,2018-07-11,-11.272727272727279
464,,,2016-12-14,1.5173313022240489,-1.305969751590752,5304,2.7407501295055674,3.05,4.37,3.05,7.11,2018-06-11,2018-07-11,43.27868852459018
465,,,2016-12-15,1.5180094888951357,-1.2618574501229163,1337,3.1020571955936878,10.6,9.05,8.77,10.65,2018-06-11,2018-07-11,-14.622641509433954
466,,,2016-12-16,1.5119187566335017,-1.658025981796618,2025,3.1776914133301686,4.0,3.51,3.51,4.0,2018-06-11,2018-07-11,-12.250000000000005
467,,,2016-12-19,1.495665837864004,-2.71518868206555,3051,3.3320499244568205,3.8,3.4,3.4,3.96,2018-06-11,2018-07-11,-10.526315789473683
468,,,2016-12-20,1.4894414019903255,-3.120053896073638,2841,3.596714516866782,9.29,8.74,8.63,9.29,2018-06-11,2018-07-11,-5.920344456404725
469,,,2016-12-21,1.4907818855787651,-3.032862833956196,3710,3.663471680389889,7.07,6.69,6.6,7.07,2018-06-11,2018-07-11,-5.374823196605371
470,,,2016-12-22,1.479016459057186,-3.7981389205327787,4157,0.5931295992575755,20.5,19.95,19.95,21.95,2018-07-11,2018-08-15,-2.682926829268295
471,,,2016-12-23,1.4852081799570773,-3.395401635084383,5701,1.0774002435581846,2.17,2.06,2.06,2.17,2018-07-11,2018-08-15,-5.069124423963123
472,,,2016-12-26,1.4957733886463822,-2.7081930970184964,8101,1.4686689935844377,2.44,2.17,2.17,2.45,2018-07-11,2018-08-15,-11.065573770491799
473,,,2016-12-27,1.4864804235058287,-3.312649211075369,2475,1.9068555232666424,2.03,1.8,1.8,2.03,2018-07-11,2018-08-15,-11.33004926108373
474,,,2016-12-28,1.4905038130538357,-3.050949917605239,1337,2.155008025559972,9.05,8.36,8.36,9.12,2018-07-11,2018-08-15,-7.624309392265205
475,,,2016-12-29,1.4908568710190495,-3.02798544475269,3051,2.717351938861613,3.4,3.71,3.34,3.79,2018-07-11,2018-08-15,9.117647058823541
476,,,2016-12-30,1.4864093931215208,-3.317269345707241,2025,3.0207928997969913,3.51,2.4,2.4,3.51,2018-07-11,2018-08-15,-31.62393162393162
477,,,2017-01-03,1.4925334389411837,-2.9189339508712275,3383,3.0382519306416644,3.03,2.87,2.87,3.2,2018-07-11,2018-08-15,-5.280528052805266
478,,,2017-01-04,1.497397959694631,-2.602523712921856,2841,3.1053455030155104,8.74,8.68,8.6,9.0,2018-07-11,2018-08-15,-0.6864988558352492
479,,,2017-01-05,1.510813334347982,-1.7299276029682398,1417,3.1337185073293474,5.56,4.97,4.97,5.56,2018-07-11,2018-08-15,-10.611510791366907
480,,,2017-01-06,1.507128286664544,-1.9696196247455444,4157,0.6401082336144986,19.95,19.4,19.4,20.2,2018-08-15,2018-09-11,-2.7568922305764465
481,,,2017-01-09,1.4918967690152594,-2.9603458171098884,8101,0.7878549723994492,2.17,3.78,2.16,4.27,2018-08-15,2018-09-11,74.19354838709677
482,,,2017-01-10,1.5013488392356529,-2.3455407953758445,5701,1.0509147450713865,2.06,2.03,2.01,2.11,2018-08-15,2018-09-11,-1.456310679611661
