,Change Record,Extra Change,Date,Net Worth,mdd,stock_id,mfs_score,buy_price,sell_price,lowest_price,highest_price,buy_date,sell_date,profit(%),MAE,BMFE,GMFE
15,2016-02-11-2016-03-11 報酬率:11.87% 本金:1384414.1110000003,,2015-01-27,1.0287482100380012,-0.6398130299749005,3264,82.0,27.4,25.9,25.9,27.7,2015-01-12,2015-02-11,-5.474452554744524,5.474452554744526,0.18248175182482013,0.18248175182482013
16,2016-03-11-2016-04-01 報酬率:-0.55% 本金:1377713.7360000003,,2015-01-28,1.0309394255341329,-0.42817758870475897,2367,81.0,13.3,14.2,13.05,14.2,2015-01-12,2015-02-11,6.766917293233066,1.8796992481203008,0.0,0.0
17,2016-04-01-2016-04-11 報酬率:0.08% 本金:1378649.536,,2015-01-29,1.0206642553892649,-1.4205903256418129,6220,80.0,18.7,17.45,17.4,19.0,2015-01-12,2015-02-11,-6.68449197860963,6.9518716577540145,1.0695187165775364,1.0695187165775364
18,2016-04-11-2016-05-16 報酬率:-4.76% 本金:1321774.6760000002,,2015-01-30,1.0206470136096388,-1.422255598475941,1527,80.0,44.0,43.3,42.95,44.9,2015-01-12,2015-02-11,-1.5909090909090984,2.38636363636363,0.0,0.0
19,2016-05-16-2016-06-11 報酬率:7.96% 本金:1415507.6560000004,,2015-02-02,1.0151815438721654,-1.9501302423349243,4915,80.0,38.8,43.25,38.45,44.65,2015-01-12,2015-02-11,11.469072164948457,0.9020618556700885,0.0,0.0
20,2016-06-11-2016-07-11 報酬率:8.47% 本金:1523529.8010000004,,2015-02-03,1.0181012135171974,-1.6681380901343634,8213,85.0,52.4,55.0,52.4,56.0,2015-02-11,2015-03-11,4.961832061068705,0.0,0.7633587786259515,0.7633587786259515
21,2016-07-11-2016-08-15 報酬率:1.54% 本金:1545183.7410000006,,2015-02-04,1.0243733893511477,-1.0623488819595517,8182,83.0,18.6,18.25,18.05,19.15,2015-02-11,2015-03-11,-1.8817204301075363,2.9569892473118315,0.5376344086021391,0.5376344086021391
22,2016-08-15-2016-09-11 報酬率:0.61% 本金:1553550.1960000007,,2015-02-05,1.0275284694428275,-0.7576199456116317,6261,83.0,64.5,68.4,64.5,68.4,2015-02-11,2015-03-11,6.046511627906992,0.0,0.6201550387596988,0.6201550387596988
23,2016-09-11-2016-10-11 報酬率:3.87% 本金:1609411.7110000006,,2015-02-06,1.0227310047638798,-1.2209762682094838,2383,83.0,43.7,49.7,43.7,49.7,2015-02-11,2015-03-11,13.729977116704806,0.0,0.4576659038901504,0.4576659038901504
24,2016-10-11-2016-11-15 報酬率:-4.37% 本金:1546621.3660000006,,2015-02-09,1.017374963286271,-1.7382819387727122,2428,83.0,46.4,47.45,45.9,48.1,2015-02-11,2015-03-11,2.2629310344827624,1.0775862068965518,0.0,0.0
25,2016-11-15-2016-12-11 報酬率:7.54% 本金:1657787.3560000004,,2015-02-10,1.0178525985186964,-1.6921502171967306,3105,83.0,34.35,41.0,33.75,41.0,2015-02-11,2015-03-11,19.359534206695784,1.7467248908296984,0.0,0.0
26,2016-12-11-2017-01-11 報酬率:4.49% 本金:1722393.9660000002,,2015-02-11,1.0112394481089457,-2.3308719712296755,2449,82.0,26.6,29.3,26.45,29.6,2015-02-11,2015-03-11,10.15037593984962,0.5639097744360981,0.0,0.0
27,2017-01-11-2017-02-11 報酬率:8.17% 本金:1854343.5510000004,,2015-02-12,1.0133963764091587,-2.1225481101537103,2351,81.0,43.3,45.55,43.3,45.85,2015-02-11,2015-03-11,5.196304849884537,0.0,3.002309468822181,3.002309468822181
28,2017-02-11-2017-03-11 報酬率:2.69% 本金:1901044.6410000003,,2015-02-13,1.0092573966249982,-2.5223056030043156,8021,81.0,27.85,29.9,27.65,30.15,2015-02-11,2015-03-11,7.360861759425474,0.7181328545781072,0.0,0.0
29,2017-03-11-2017-04-01 報酬率:0.51% 本金:1909994.3760000004,,2015-02-24,1.0329979629554604,-0.22935667113509473,3211,80.0,73.4,77.6,72.9,79.1,2015-02-11,2015-03-11,5.722070844686633,0.6811989100817438,0.0,0.0
30,2017-04-01-2017-04-11 報酬率:1.49% 本金:1936726.4660000002,,2015-02-25,1.0370904496587356,0.0,2915,86.0,65.2,67.7,65.2,68.5,2015-03-11,2015-04-01,3.834355828220848,0.0,0.30674846625767305,0.30674846625767305
31,2017-04-11-2017-05-16 報酬率:-1.31% 本金:1914886.1460000002,,2015-02-26,1.0410698779080905,0.0,2542,82.0,66.0,74.2,66.0,74.2,2015-03-11,2015-04-01,12.424242424242426,0.0,1.666666666666658,1.666666666666658
32,2017-05-16-2017-06-11 報酬率:2.87% 本金:1962248.321,,2015-03-02,1.0390546079690757,-0.19357681763535473,2455,81.0,38.7,38.1,36.9,40.7,2015-03-11,2015-04-01,-1.5503875968992276,4.6511627906976845,0.0,0.0
33,2017-06-11-2017-07-11 報酬率:-1.83% 本金:1928034.458,,2015-03-03,1.0496831905179174,0.0,3105,81.0,41.0,40.8,38.2,43.5,2015-03-11,2015-04-01,-0.487804878048792,6.8292682926829205,0.0,0.0
34,2017-07-11-2017-08-15 報酬率:0.39% 本金:1934557.013,,2015-03-04,1.050209285020431,0.0,2908,79.0,20.35,20.8,20.35,21.0,2015-03-11,2015-04-01,2.211302211302213,0.0,0.24570024570023172,0.24570024570023172
